json,best_CE_T1,best_CE_Tstar,delta
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/158_grid_like_pairs20.json,0.010058866813778877,0.007601651828736067,0.0024572149850428104
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/159_cluster_pos_pairs20.json,0.014399787411093712,0.01127840019762516,0.0031213872134685516
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/160_cluster_neg_pairs20.json,0.009270789101719856,0.009907788597047329,-0.0006369994953274727
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/161_edge_heavy_neg_pairs20.json,0.006111486814916134,0.005251990631222725,0.000859496183693409
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/162_uniform_pairs20.json,0.005855158902704716,0.005014593712985516,0.0008405651897192001
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/163_boundary_band_pairs20.json,0.006173018831759691,0.005796368699520826,0.0003766501322388649
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/164_spread_poisson_pairs20.json,0.007354884874075651,0.00679366709664464,0.0005612177774310112
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/165_near_both_pairs20.json,0.008588084019720554,0.007858464494347572,0.000729619525372982
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/166_deep_pos_near_neg_pairs20.json,0.006319653708487749,0.005513312295079231,0.0008063414134085178
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/167_grid_like_pairs20.json,0.010481026023626328,0.008637379854917526,0.0018436461687088013
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/168_cluster_pos_pairs20.json,0.008719691075384617,0.007015884388238192,0.0017038066871464252
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/169_cluster_neg_pairs20.json,0.00950977485626936,0.00749173341318965,0.00201804144307971
