dataset,sample_id,iteration,n_inclusion,n_exclusion,miou,dice
Skin,sample_000075,86,86,86,0.007823160192849996,0.015524866865240546
Skin,sample_000075,87,87,87,0.0076712776488143475,0.015225754308912397
Skin,sample_000075,88,88,88,0.007664754719811824,0.015212906244682661
Skin,sample_000075,89,89,89,0.007770442596591662,0.015421056756875244
Skin,sample_000075,90,90,90,0.007829600492360386,0.015537548189764123
Skin,sample_000075,91,91,91,0.007954534820140614,0.0157835190881105
Skin,sample_000075,92,92,92,0.007982306088629924,0.015838186921364582
Skin,sample_000075,93,93,93,0.007971859935824189,0.015817623988692985
Skin,sample_000075,94,94,94,0.007879301721624751,0.015635407351188974
Skin,sample_000075,95,95,95,0.007660002009444389,0.015203544834902744
Skin,sample_000075,96,96,96,0.007730160749315426,0.01534172747904564
Skin,sample_000075,97,97,97,0.007848808431281789,0.015575368776788001
Skin,sample_000075,98,98,98,0.007911011486012956,0.01569783720161835
Skin,sample_000075,99,99,99,0.007961447020407726,0.01579712605862501
Skin,sample_000075,100,100,100,0.008091317635330796,0.01605274739258843
Skin,sample_000076,1,1,1,0.8466296266872368,0.9169457853939547
Skin,sample_000076,2,2,2,0.8491317434591341,0.9184112992086547
Skin,sample_000076,3,3,3,0.8487660681624978,0.9181973671834994
Skin,sample_000076,4,4,4,0.8511141312773236,0.9195695898988461
Skin,sample_000076,5,5,5,0.855253814962299,0.9219803867964868
Skin,sample_000076,6,6,6,0.8526219408747184,0.9204489292317801
Skin,sample_000076,7,7,7,0.8621122305218107,0.9259508813603842
Skin,sample_000076,8,8,8,0.8640688314260008,0.9270782461020965
Skin,sample_000076,9,9,9,0.8640060639603436,0.9270421171534613
Skin,sample_000076,10,10,10,0.8498239832222305,0.9188160505324533
Skin,sample_000076,11,11,11,0.8544810878887548,0.9215311964831563
Skin,sample_000076,12,12,12,0.8569906860473465,0.9229886746190135
Skin,sample_000076,13,13,13,0.8554732208077312,0.9221078603714081
Skin,sample_000076,14,14,14,0.8660963666440392,0.9282439879582579
Skin,sample_000076,15,15,15,0.8636040776060506,0.9268106761339775
Skin,sample_000076,16,16,16,0.8638957770652683,0.9269786301307953
Skin,sample_000076,17,17,17,0.8662064010122851,0.9283071803230654
Skin,sample_000076,18,18,18,0.8712634213029956,0.931203390590854
Skin,sample_000076,19,19,19,0.8715207650950703,0.931350355656672
Skin,sample_000076,20,20,20,0.8697080660773739,0.9303142900827416
Skin,sample_000076,21,21,21,0.8691392386891992,0.9299887570694992
Skin,sample_000076,22,22,22,0.8683958917643002,0.9295630498783489
Skin,sample_000076,23,23,23,0.870857165686738,0.9309713019882748
Skin,sample_000076,24,24,24,0.869178735236861,0.9300113668655868
Skin,sample_000076,25,25,25,0.8720602961400323,0.9316583423494615
Skin,sample_000076,26,26,26,0.8721203422312386,0.9316926081705029
Skin,sample_000076,27,27,27,0.8724927098451295,0.931905053897157
Skin,sample_000076,28,28,28,0.8721236346834722,0.9316944869732664
Skin,sample_000076,29,29,29,0.8720956620406738,0.9316785244724597
Skin,sample_000076,30,30,30,0.8719053496671149,0.9315699106497748
Skin,sample_000076,31,31,31,0.8720072750879208,0.9316280836002264
Skin,sample_000076,32,32,32,0.871939283399809,0.9315892787037368
Skin,sample_000076,33,33,33,0.8719080028162404,0.9315714249893433
Skin,sample_000076,34,34,34,0.8716843151777195,0.9314437355798985
Skin,sample_000076,35,35,35,0.8715678677601298,0.9313772508856031
Skin,sample_000076,36,36,36,0.871920169951107,0.93157836957746
Skin,sample_000076,37,37,37,0.8719369603120501,0.9315879527980463
Skin,sample_000076,38,38,38,0.8720070457775376,0.9316279527306477
Skin,sample_000076,39,39,39,0.8719622154286111,0.9316023670156863
Skin,sample_000076,40,40,40,0.8727009184960146,0.9320238056986587
Skin,sample_000076,41,41,41,0.8728161301672711,0.9320895053262013
Skin,sample_000076,42,42,42,0.8728962713315145,0.9321352011779475
Skin,sample_000076,43,43,43,0.8720491262226548,0.9316519678970608
Skin,sample_000076,44,44,44,0.8718294988255181,0.9315266154022561
Skin,sample_000076,45,45,45,0.8720342850128489,0.9316434981925169
Skin,sample_000076,46,46,46,0.8719025854879066,0.9315683329329314
Skin,sample_000076,47,47,47,0.8721402571380865,0.9317039722988646
Skin,sample_000076,48,48,48,0.8721043805909823,0.9316834997369944
Skin,sample_000076,49,49,49,0.8721595199433341,0.9317149640856804
Skin,sample_000076,50,50,50,0.8721618848077992,0.9317163135145629
Skin,sample_000076,51,51,51,0.8722924911755268,0.9317908342706157
Skin,sample_000076,52,52,52,0.8718429251157421,0.9315342793112122
Skin,sample_000076,53,53,53,0.871840590255856,0.9315329465493499
Skin,sample_000076,54,54,54,0.8717753665814607,0.9314957148662962
Skin,sample_000076,55,55,55,0.8717254539331969,0.9314672214361085
Skin,sample_000076,56,56,56,0.8719194037115585,0.9315779322365648
Skin,sample_000076,57,57,57,0.8716939338124646,0.931449226890324
Skin,sample_000076,58,58,58,0.8717601594009609,0.9314870337660777
Skin,sample_000076,59,59,59,0.8712056347284353,0.931170384012735
Skin,sample_000076,60,60,60,0.8714255561878655,0.9312959880306202
Skin,sample_000076,61,61,61,0.8714637121719251,0.9313177771003092
Skin,sample_000076,62,62,62,0.8714370304231654,0.9313025405146739
Skin,sample_000076,63,63,63,0.8715084097583405,0.9313433006383065
Skin,sample_000076,64,64,64,0.8715867148809476,0.9313880120552037
Skin,sample_000076,65,65,65,0.8716155699157018,0.9314044870389272
Skin,sample_000076,66,66,66,0.8715625651915763,0.9313742232308025
Skin,sample_000076,67,67,67,0.8714442992547224,0.9313066914166384
Skin,sample_000076,68,68,68,0.871513532806378,0.9313462259602507
Skin,sample_000076,69,69,69,0.8718673407374263,0.9315482157981902
Skin,sample_000076,70,70,70,0.8720884458589376,0.9316744065036014
Skin,sample_000076,71,71,71,0.8721178762096876,0.9316912009572688
Skin,sample_000076,72,72,72,0.8721141509899966,0.9316890751868011
Skin,sample_000076,73,73,73,0.8720699918583079,0.931663875443726
Skin,sample_000076,74,74,74,0.87213686442262,0.9317020363162316
Skin,sample_000076,75,75,75,0.8721824495792707,0.931728047953097
Skin,sample_000076,76,76,76,0.8721043348121225,0.9316834736132842
Skin,sample_000076,77,77,77,0.8720776079350612,0.9316682217004669
Skin,sample_000076,78,78,78,0.8720687715529047,0.9316631790503216
Skin,sample_000076,79,79,79,0.87202591338952,0.9316387205459309
Skin,sample_000076,80,80,80,0.8719147024853489,0.9315752489445209
Skin,sample_000076,81,81,81,0.8718796654519769,0.9315552506324771
Skin,sample_000076,82,82,82,0.8718102121394633,0.9315156061073003
Skin,sample_000076,83,83,83,0.8717420142453842,0.9314766753225205
Skin,sample_000076,84,84,84,0.8715660122802952,0.9313761914477051
Skin,sample_000076,85,85,85,0.8714338351052783,0.9313007158024964
Skin,sample_000076,86,86,86,0.871510601771381,0.9313445523060334
Skin,sample_000076,87,87,87,0.8715778454816584,0.9313829479076294
Skin,sample_000076,88,88,88,0.8715208414783713,0.9313503992719957
Skin,sample_000076,89,89,89,0.8712895686705194,0.9312183247935677
Skin,sample_000076,90,90,90,0.8712474250155136,0.9311942540236661
Skin,sample_000076,91,91,91,0.8713641033609314,0.9312608933728924
Skin,sample_000076,92,92,92,0.871450171489947,0.9313100447618604
Skin,sample_000076,93,93,93,0.8713297969929947,0.9312413005907547
Skin,sample_000076,94,94,94,0.8712282887553671,0.9311833237994257
Skin,sample_000076,95,95,95,0.8710444617439809,0.9310783143358223
Skin,sample_000076,96,96,96,0.8708993744984533,0.9309954200309914
Skin,sample_000076,97,97,97,0.8709131452064633,0.9310032883545263
Skin,sample_000076,98,98,98,0.8707541784913214,0.9309124507139097
Skin,sample_000076,99,99,99,0.8702837710000991,0.9306435574049079
Skin,sample_000076,100,100,100,0.870160848316406,0.9305732703149676
Skin,sample_000077,1,1,1,0.8163012694546564,0.8988610900434492
Skin,sample_000077,2,2,2,0.8185258810745445,0.9002081186668486
Skin,sample_000077,3,3,3,0.8167062628521232,0.8991065639526578
Skin,sample_000077,4,4,4,0.8173251612130408,0.8994814782264797
Skin,sample_000077,5,5,5,0.8164666892930583,0.8989613672583393
Skin,sample_000077,6,6,6,0.8188442583677474,0.9004006303459847
Skin,sample_000077,7,7,7,0.8153208521993386,0.8982663876873805
Skin,sample_000077,8,8,8,0.8143302339693693,0.8976648448257268
Skin,sample_000077,9,9,9,0.8156426479667843,0.8984616536521297
Skin,sample_000077,10,10,10,0.8166740180277995,0.8990870237846957
Skin,sample_000077,11,11,11,0.8029753527981889,0.8907224955149653
Skin,sample_000077,12,12,12,0.7726332841827261,0.8717350521136686
Skin,sample_000077,13,13,13,0.7813862752871318,0.8772788767121095
Skin,sample_000077,14,14,14,0.7830176571417163,0.878306116605643
Skin,sample_000077,15,15,15,0.7939985610089867,0.8851719039979868
Skin,sample_000077,16,16,16,0.7941690423249901,0.885277834574449
Skin,sample_000077,17,17,17,0.7917176141037326,0.8837526715947055
Skin,sample_000077,18,18,18,0.7761816421125933,0.8739890377308501
Skin,sample_000077,19,19,19,0.7702866969077056,0.8702394908725507
Skin,sample_000077,20,20,20,0.7386882555997585,0.8497075346551402
Skin,sample_000077,21,21,21,0.7166301914572889,0.8349267011888265
Skin,sample_000077,22,22,22,0.6498280654038288,0.7877524683091995
Skin,sample_000077,23,23,23,0.6294471811713191,0.7725898555592878
Skin,sample_000077,24,24,24,0.5829942727354429,0.7365715502280601
Skin,sample_000077,25,25,25,0.5499925573231108,0.7096712235482813
Skin,sample_000077,26,26,26,0.4958312563947845,0.6629507897699968
Skin,sample_000077,27,27,27,0.48376027288673873,0.6520733594592825
Skin,sample_000077,28,28,28,0.4694304616119757,0.6389284472801893
Skin,sample_000077,29,29,29,0.48690196829653754,0.6549214120072147
Skin,sample_000077,30,30,30,0.4891843779880076,0.6569829568705656
Skin,sample_000077,31,31,31,0.47437334394761255,0.6434914818488037
Skin,sample_000077,32,32,32,0.4787606163348887,0.6475160496517657
Skin,sample_000077,33,33,33,0.4239236692033652,0.5954303287065036
Skin,sample_000077,34,34,34,0.4211544925643429,0.5926934682582022
Skin,sample_000077,35,35,35,0.4061589465486321,0.5776856841760812
Skin,sample_000077,36,36,36,0.4044022590127983,0.575906591459154
Skin,sample_000077,37,37,37,0.3900065963060686,0.5611579072250563
Skin,sample_000077,38,38,38,0.38586423272834164,0.5568571922354808
Skin,sample_000077,39,39,39,0.3863294544417045,0.55734147926228
Skin,sample_000077,40,40,40,0.37313133326862896,0.5434750838878897
Skin,sample_000077,41,41,41,0.3626016301860084,0.5322195748973377
Skin,sample_000077,42,42,42,0.3670850198727569,0.537033197696693
Skin,sample_000077,43,43,43,0.36963051457133,0.5397521603656995
Skin,sample_000077,44,44,44,0.3651588718499102,0.534969049214159
Skin,sample_000077,45,45,45,0.37349979153267543,0.5438658146658917
Skin,sample_000077,46,46,46,0.38105693823363135,0.5518337842334036
Skin,sample_000077,47,47,47,0.37051340004780164,0.5406928528168767
Skin,sample_000077,48,48,48,0.37755525647093663,0.5481526126772864
Skin,sample_000077,49,49,49,0.36951689649042446,0.5396310150497046
Skin,sample_000077,50,50,50,0.3701452466388671,0.5403007419058358
Skin,sample_000077,51,51,51,0.36901441504869703,0.5390950029340208
Skin,sample_000077,52,52,52,0.3773658803289397,0.5479529959589502
Skin,sample_000077,53,53,53,0.372054700182006,0.5423321681455588
Skin,sample_000077,54,54,54,0.37687614343092796,0.5474365217655965
Skin,sample_000077,55,55,55,0.37337413925019125,0.5437325905292479
Skin,sample_000077,56,56,56,0.37025211056601104,0.5404145816831776
Skin,sample_000077,57,57,57,0.3711044288257122,0.5413219022909087
Skin,sample_000077,58,58,58,0.36319619621894467,0.5328597559563778
Skin,sample_000077,59,59,59,0.3605137181827878,0.5299670460718604
Skin,sample_000077,60,60,60,0.3648773965364791,0.5346669194792062
Skin,sample_000077,61,61,61,0.3598821982144178,0.5292843728478219
Skin,sample_000077,62,62,62,0.35139141004165075,0.5200438709771296
Skin,sample_000077,63,63,63,0.3538202634528109,0.5226990214349732
Skin,sample_000077,64,64,64,0.350253807106599,0.518796992481203
Skin,sample_000077,65,65,65,0.35191461372730826,0.5206166279348944
Skin,sample_000077,66,66,66,0.3535557193758447,0.5224102921139845
Skin,sample_000077,67,67,67,0.3525584468823231,0.5213208311921426
Skin,sample_000077,68,68,68,0.35485649176947137,0.5238288983743529
Skin,sample_000077,69,69,69,0.3498727596677822,0.5183788726189119
Skin,sample_000077,70,70,70,0.34338711572770036,0.5112258584402021
Skin,sample_000077,71,71,71,0.3390847158133529,0.506442515262964
Skin,sample_000077,72,72,72,0.33726886004309803,0.5044144376953912
Skin,sample_000077,73,73,73,0.33473695148915533,0.5015774098644561
Skin,sample_000077,74,74,74,0.3312650967911806,0.49766961905580875
Skin,sample_000077,75,75,75,0.33316739480340307,0.4998132959177778
Skin,sample_000077,76,76,76,0.33106703357685946,0.4974460717988216
Skin,sample_000077,77,77,77,0.3318396494006737,0.49831772098090205
Skin,sample_000077,78,78,78,0.3296651011799202,0.4958618540674362
Skin,sample_000077,79,79,79,0.3266152793676382,0.49240391611247974
Skin,sample_000077,80,80,80,0.3230876878163752,0.48838439173989945
Skin,sample_000077,81,81,81,0.32300186220569405,0.4882863304019677
Skin,sample_000077,82,82,82,0.32163492687573025,0.48672280118391986
Skin,sample_000077,83,83,83,0.3237971478298051,0.48919450893307764
Skin,sample_000077,84,84,84,0.32497724523044375,0.4905401151608801
Skin,sample_000077,85,85,85,0.32507624121592876,0.4906528863843023
Skin,sample_000077,86,86,86,0.325464301191524,0.4910947822569772
Skin,sample_000077,87,87,87,0.32692739411735655,0.4927585270553881
Skin,sample_000077,88,88,88,0.32655182155733736,0.4923317977491056
Skin,sample_000077,89,89,89,0.3256270371586677,0.4912800177289875
Skin,sample_000077,90,90,90,0.32331594830887256,0.488645132286138
Skin,sample_000077,91,91,91,0.3245908570029928,0.49009979992978225
Skin,sample_000077,92,92,92,0.32510643796521355,0.4906872816412174
Skin,sample_000077,93,93,93,0.3273366450990726,0.4932232471810347
Skin,sample_000077,94,94,94,0.32977577552914106,0.4959870402179909
Skin,sample_000077,95,95,95,0.32966043279281315,0.49585657309572756
Skin,sample_000077,96,96,96,0.3313556117518677,0.49777175808926444
Skin,sample_000077,97,97,97,0.3301234117850839,0.496380123618821
Skin,sample_000077,98,98,98,0.3281866539078551,0.4941875495319102
Skin,sample_000077,99,99,99,0.32758471660475763,0.49350480237907807
Skin,sample_000077,100,100,100,0.32754387835858173,0.4934584591864001
Skin,sample_000078,1,1,1,0.5651439606999406,0.7221622737466338
Skin,sample_000078,2,2,2,0.049373498340362296,0.09410090576605756
Skin,sample_000078,3,3,3,0.5733514117668616,0.7288281657598569
Skin,sample_000078,4,4,4,0.5466724421791057,0.7069013803710104
Skin,sample_000078,5,5,5,0.5458969209928302,0.7062526790495652
Skin,sample_000078,6,6,6,0.5480306347741025,0.7080359037650108
Skin,sample_000078,7,7,7,0.5383076541895699,0.6998699547824427
Skin,sample_000078,8,8,8,0.535839765453141,0.6977808199868357
Skin,sample_000078,9,9,9,0.535630800394858,0.6976036170375468
Skin,sample_000078,10,10,10,0.5340109589644403,0.6962283494049264
Skin,sample_000078,11,11,11,0.5414890103841778,0.7025531894635112
Skin,sample_000078,12,12,12,0.5440940869380319,0.7047421417395372
Skin,sample_000078,13,13,13,0.5509021090738542,0.7104279578326631
Skin,sample_000078,14,14,14,0.5497274605477164,0.709450499578071
Skin,sample_000078,15,15,15,0.5476765674996016,0.7077403367092622
Skin,sample_000078,16,16,16,0.5434501171011648,0.7042017245388495
Skin,sample_000078,17,17,17,0.48765742610611346,0.6556044658514402
Skin,sample_000078,18,18,18,0.5003299589894983,0.6669598990431149
Skin,sample_000078,19,19,19,0.4757226983677983,0.6447318305721861
Skin,sample_000078,20,20,20,0.4856119468782719,0.6537534218120581
Skin,sample_000078,21,21,21,0.4897840796860142,0.6575235785701787
Skin,sample_000078,22,22,22,0.499725674482956,0.6664227771592174
Skin,sample_000078,23,23,23,0.5048890257131967,0.6709983488302997
Skin,sample_000078,24,24,24,0.48549989636887547,0.6536518751103533
Skin,sample_000078,25,25,25,0.47241014236671125,0.6416828148268149
Skin,sample_000078,26,26,26,0.4712829648130464,0.6406421824817792
Skin,sample_000078,27,27,27,0.46611400217838556,0.6358496017169507
Skin,sample_000078,28,28,28,0.47502062214726964,0.6440867537916258
Skin,sample_000078,29,29,29,0.4708806622970405,0.6402703827266
Skin,sample_000078,30,30,30,0.46075608830865145,0.6308460282950341
Skin,sample_000078,31,31,31,0.45824302766928876,0.628486499128611
Skin,sample_000078,32,32,32,0.46718049173425114,0.6368411989748172
Skin,sample_000078,33,33,33,0.480374153458576,0.6489901925621777
Skin,sample_000078,34,34,34,0.4480877317242351,0.6188682106859617
Skin,sample_000078,35,35,35,0.4382037891624246,0.6093764909597742
Skin,sample_000078,36,36,36,0.40646068751577585,0.5779908263681444
Skin,sample_000078,37,37,37,0.3909591440791555,0.5621432458937947
Skin,sample_000078,38,38,38,0.3850020648245265,0.5559588315462973
Skin,sample_000078,39,39,39,0.41407391825274154,0.5856467797162679
Skin,sample_000078,40,40,40,0.3743024415914747,0.5447162578828335
Skin,sample_000078,41,41,41,0.3875018485418884,0.5585604789631238
Skin,sample_000078,42,42,42,0.3614017862682906,0.5309259763187492
Skin,sample_000078,43,43,43,0.3552781489428025,0.5242881680339059
Skin,sample_000078,44,44,44,0.35653608773737133,0.5256566205062103
Skin,sample_000078,45,45,45,0.35277882597860943,0.5215617205176268
Skin,sample_000078,46,46,46,0.35686214464349514,0.5260109084069964
Skin,sample_000078,47,47,47,0.30015835945416836,0.4617258463502564
Skin,sample_000078,48,48,48,0.26489273680913505,0.41883826051110584
Skin,sample_000078,49,49,49,0.25949251469117335,0.41205884380313407
Skin,sample_000078,50,50,50,0.18972999463753654,0.3189463079735831
